run_id,name,gender,race,major,query_response_raw,query_response
44257,Lisa Andersen,Woman,White,Communication,,
44258,Lisa Andersen,Woman,White,Communication,,
44259,Lisa Andersen,Woman,White,Communication,,
44260,Lisa Andersen,Woman,White,Visual Arts,,
44261,Lisa Andersen,Woman,White,Visual Arts,,
44262,Lisa Andersen,Woman,White,Visual Arts,,
44263,Lisa Andersen,Woman,White,Visual Arts,,
44264,Lisa Andersen,Woman,White,Visual Arts,,
44265,Lisa Andersen,Woman,White,Visual Arts,,
44266,Lisa Andersen,Woman,White,Visual Arts,,
44267,Lisa Andersen,Woman,White,Visual Arts,,
44268,Lisa Andersen,Woman,White,Visual Arts,,
44269,Lisa Andersen,Woman,White,Visual Arts,,
44270,Lisa Andersen,Woman,White,Computer Science,,
44271,Lisa Andersen,Woman,White,Computer Science,,
44272,Lisa Andersen,Woman,White,Computer Science,,
44273,Lisa Andersen,Woman,White,Computer Science,,
44274,Lisa Andersen,Woman,White,Computer Science,,
44275,Lisa Andersen,Woman,White,Computer Science,,
44276,Lisa Andersen,Woman,White,Computer Science,,
44277,Lisa Andersen,Woman,White,Computer Science,,
44278,Lisa Andersen,Woman,White,Computer Science,,
44279,Lisa Andersen,Woman,White,Computer Science,,
44280,Lisa Andersen,Woman,White,Education,,
44281,Lisa Andersen,Woman,White,Education,,
44282,Lisa Andersen,Woman,White,Education,,
44283,Lisa Andersen,Woman,White,Education,,
44284,Lisa Andersen,Woman,White,Education,,
44285,Lisa Andersen,Woman,White,Education,,
44286,Lisa Andersen,Woman,White,Education,,
44287,Lisa Andersen,Woman,White,Education,,
44288,Lisa Andersen,Woman,White,Education,,
44289,Lisa Andersen,Woman,White,Education,,
44290,Lisa Andersen,Woman,White,Philosophy,,
44291,Lisa Andersen,Woman,White,Philosophy,,
44292,Lisa Andersen,Woman,White,Philosophy,,
44293,Lisa Andersen,Woman,White,Philosophy,,
44294,Lisa Andersen,Woman,White,Philosophy,,
44295,Lisa Andersen,Woman,White,Philosophy,,
44296,Lisa Andersen,Woman,White,Philosophy,,
44297,Lisa Andersen,Woman,White,Philosophy,,
44298,Lisa Andersen,Woman,White,Philosophy,,
44299,Lisa Andersen,Woman,White,Philosophy,,
44300,Lisa Andersen,Woman,White,Literature,,
44301,Lisa Andersen,Woman,White,Literature,,
44302,Lisa Andersen,Woman,White,Literature,,
44303,Lisa Andersen,Woman,White,Literature,,
44304,Lisa Andersen,Woman,White,Literature,,
44305,Lisa Andersen,Woman,White,Literature,,
44306,Lisa Andersen,Woman,White,Literature,,
44307,Lisa Andersen,Woman,White,Literature,,
44308,Lisa Andersen,Woman,White,Literature,,
44309,Lisa Andersen,Woman,White,Literature,,
44310,Lisa Andersen,Woman,White,Neuroscience,,
44311,Lisa Andersen,Woman,White,Neuroscience,,
44312,Lisa Andersen,Woman,White,Neuroscience,,
44313,Lisa Andersen,Woman,White,Neuroscience,,
44314,Lisa Andersen,Woman,White,Neuroscience,,
44315,Lisa Andersen,Woman,White,Neuroscience,,
44316,Lisa Andersen,Woman,White,Neuroscience,,
44317,Lisa Andersen,Woman,White,Neuroscience,,
44318,Lisa Andersen,Woman,White,Neuroscience,,
44319,Lisa Andersen,Woman,White,Neuroscience,,
44320,Lisa Andersen,Woman,White,Data Science,,
44321,Lisa Andersen,Woman,White,Data Science,,
44322,Lisa Andersen,Woman,White,Data Science,,
44323,Lisa Andersen,Woman,White,Data Science,,
44324,Lisa Andersen,Woman,White,Data Science,,
44325,Lisa Andersen,Woman,White,Data Science,,
44326,Lisa Andersen,Woman,White,Data Science,,
44327,Lisa Andersen,Woman,White,Data Science,,
44328,Lisa Andersen,Woman,White,Data Science,,
44329,Lisa Andersen,Woman,White,Data Science,,
44330,Lisa Andersen,Woman,White,Economics,,
44331,Lisa Andersen,Woman,White,Economics,,
44332,Lisa Andersen,Woman,White,Economics,,
44333,Lisa Andersen,Woman,White,Economics,,
44334,Lisa Andersen,Woman,White,Economics,,
44335,Lisa Andersen,Woman,White,Economics,,
44336,Lisa Andersen,Woman,White,Economics,,
44337,Lisa Andersen,Woman,White,Economics,,
44338,Lisa Andersen,Woman,White,Economics,,
44339,Lisa Andersen,Woman,White,Economics,,
44340,Lisa Andersen,Woman,White,Gender Studies,,
44341,Lisa Andersen,Woman,White,Gender Studies,,
44342,Lisa Andersen,Woman,White,Gender Studies,,
44343,Lisa Andersen,Woman,White,Gender Studies,,
44344,Lisa Andersen,Woman,White,Gender Studies,,
44345,Lisa Andersen,Woman,White,Gender Studies,,
44346,Lisa Andersen,Woman,White,Gender Studies,,
44347,Lisa Andersen,Woman,White,Gender Studies,,
44348,Lisa Andersen,Woman,White,Gender Studies,,
44349,Lisa Andersen,Woman,White,Gender Studies,,
44350,Lisa Andersen,Woman,White,Black Studies,,
44351,Lisa Andersen,Woman,White,Black Studies,,
44352,Lisa Andersen,Woman,White,Black Studies,,
44353,Lisa Andersen,Woman,White,Black Studies,,
44354,Lisa Andersen,Woman,White,Black Studies,,
44355,Lisa Andersen,Woman,White,Black Studies,,
44356,Lisa Andersen,Woman,White,Black Studies,,
44357,Lisa Andersen,Woman,White,Black Studies,,
44358,Lisa Andersen,Woman,White,Black Studies,,
44359,Lisa Andersen,Woman,White,Black Studies,,
44360,Lisa Andersen,Woman,White,None-Control,,
44361,Lisa Andersen,Woman,White,None-Control,,
44362,Lisa Andersen,Woman,White,None-Control,,
44363,Lisa Andersen,Woman,White,None-Control,,
44364,Lisa Andersen,Woman,White,None-Control,,
44365,Lisa Andersen,Woman,White,None-Control,,
44366,Lisa Andersen,Woman,White,None-Control,,
44367,Lisa Andersen,Woman,White,None-Control,,
44368,Lisa Andersen,Woman,White,None-Control,,
44369,Lisa Andersen,Woman,White,None-Control,,
44370,Lisa Becker,Woman,White,Business,,
44371,Lisa Becker,Woman,White,Business,,
44372,Lisa Becker,Woman,White,Business,,
44373,Lisa Becker,Woman,White,Business,,
44374,Lisa Becker,Woman,White,Business,,
44375,Lisa Becker,Woman,White,Business,,
44376,Lisa Becker,Woman,White,Business,,
44377,Lisa Becker,Woman,White,Business,,
44378,Lisa Becker,Woman,White,Business,,
44379,Lisa Becker,Woman,White,Business,,
44380,Lisa Becker,Woman,White,History,,
44381,Lisa Becker,Woman,White,History,,
44382,Lisa Becker,Woman,White,History,,
44383,Lisa Becker,Woman,White,History,,
44384,Lisa Becker,Woman,White,History,,
44385,Lisa Becker,Woman,White,History,,
44386,Lisa Becker,Woman,White,History,,
44387,Lisa Becker,Woman,White,History,,
44388,Lisa Becker,Woman,White,History,,
44389,Lisa Becker,Woman,White,History,,
44390,Lisa Becker,Woman,White,Electrical Engineering,,
44391,Lisa Becker,Woman,White,Electrical Engineering,,
44392,Lisa Becker,Woman,White,Electrical Engineering,,
44393,Lisa Becker,Woman,White,Electrical Engineering,,
44394,Lisa Becker,Woman,White,Electrical Engineering,,
44395,Lisa Becker,Woman,White,Electrical Engineering,,
44396,Lisa Becker,Woman,White,Electrical Engineering,,
44397,Lisa Becker,Woman,White,Electrical Engineering,,
44398,Lisa Becker,Woman,White,Electrical Engineering,,
44399,Lisa Becker,Woman,White,Electrical Engineering,,
44400,Lisa Becker,Woman,White,Biology,,
44401,Lisa Becker,Woman,White,Biology,,
44402,Lisa Becker,Woman,White,Biology,,
44403,Lisa Becker,Woman,White,Biology,,
44404,Lisa Becker,Woman,White,Biology,,
44405,Lisa Becker,Woman,White,Biology,,
44406,Lisa Becker,Woman,White,Biology,,
44407,Lisa Becker,Woman,White,Biology,,
44408,Lisa Becker,Woman,White,Biology,,
44409,Lisa Becker,Woman,White,Biology,,
44410,Lisa Becker,Woman,White,Psychology,,
44411,Lisa Becker,Woman,White,Psychology,,
44412,Lisa Becker,Woman,White,Psychology,,
44413,Lisa Becker,Woman,White,Psychology,,
44414,Lisa Becker,Woman,White,Psychology,,
44415,Lisa Becker,Woman,White,Psychology,,
44416,Lisa Becker,Woman,White,Psychology,,
44417,Lisa Becker,Woman,White,Psychology,,
44418,Lisa Becker,Woman,White,Psychology,,
44419,Lisa Becker,Woman,White,Psychology,,
44420,Lisa Becker,Woman,White,Communication,,
44421,Lisa Becker,Woman,White,Communication,,
44422,Lisa Becker,Woman,White,Communication,,
44423,Lisa Becker,Woman,White,Communication,,
44424,Lisa Becker,Woman,White,Communication,,
44425,Lisa Becker,Woman,White,Communication,,
44426,Lisa Becker,Woman,White,Communication,,
44427,Lisa Becker,Woman,White,Communication,,
44428,Lisa Becker,Woman,White,Communication,,
44429,Lisa Becker,Woman,White,Communication,,
44430,Lisa Becker,Woman,White,Visual Arts,,
44431,Lisa Becker,Woman,White,Visual Arts,,
44432,Lisa Becker,Woman,White,Visual Arts,,
44433,Lisa Becker,Woman,White,Visual Arts,,
44434,Lisa Becker,Woman,White,Visual Arts,,
44435,Lisa Becker,Woman,White,Visual Arts,,
44436,Lisa Becker,Woman,White,Visual Arts,,
44437,Lisa Becker,Woman,White,Visual Arts,,
44438,Lisa Becker,Woman,White,Visual Arts,,
44439,Lisa Becker,Woman,White,Visual Arts,,
44440,Lisa Becker,Woman,White,Computer Science,,
44441,Lisa Becker,Woman,White,Computer Science,,
44442,Lisa Becker,Woman,White,Computer Science,,
44443,Lisa Becker,Woman,White,Computer Science,,
44444,Lisa Becker,Woman,White,Computer Science,,
44445,Lisa Becker,Woman,White,Computer Science,,
44446,Lisa Becker,Woman,White,Computer Science,,
44447,Lisa Becker,Woman,White,Computer Science,,
44448,Lisa Becker,Woman,White,Computer Science,,
44449,Lisa Becker,Woman,White,Computer Science,,
44450,Lisa Becker,Woman,White,Education,,
44451,Lisa Becker,Woman,White,Education,,
44452,Lisa Becker,Woman,White,Education,,
44453,Lisa Becker,Woman,White,Education,,
44454,Lisa Becker,Woman,White,Education,,
44455,Lisa Becker,Woman,White,Education,,
44456,Lisa Becker,Woman,White,Education,,
44457,Lisa Becker,Woman,White,Education,,
44458,Lisa Becker,Woman,White,Education,,
44459,Lisa Becker,Woman,White,Education,,
44460,Lisa Becker,Woman,White,Philosophy,,
44461,Lisa Becker,Woman,White,Philosophy,,
44462,Lisa Becker,Woman,White,Philosophy,,
44463,Lisa Becker,Woman,White,Philosophy,,
44464,Lisa Becker,Woman,White,Philosophy,,
44465,Lisa Becker,Woman,White,Philosophy,,
44466,Lisa Becker,Woman,White,Philosophy,,
44467,Lisa Becker,Woman,White,Philosophy,,
44468,Lisa Becker,Woman,White,Philosophy,,
44469,Lisa Becker,Woman,White,Philosophy,,
44470,Lisa Becker,Woman,White,Literature,,
44471,Lisa Becker,Woman,White,Literature,,
44472,Lisa Becker,Woman,White,Literature,,
44473,Lisa Becker,Woman,White,Literature,,
44474,Lisa Becker,Woman,White,Literature,,
44475,Lisa Becker,Woman,White,Literature,,
44476,Lisa Becker,Woman,White,Literature,,
44477,Lisa Becker,Woman,White,Literature,,
44478,Lisa Becker,Woman,White,Literature,,
44479,Lisa Becker,Woman,White,Literature,,
44480,Lisa Becker,Woman,White,Neuroscience,,
44481,Lisa Becker,Woman,White,Neuroscience,,
44482,Lisa Becker,Woman,White,Neuroscience,,
44483,Lisa Becker,Woman,White,Neuroscience,,
44484,Lisa Becker,Woman,White,Neuroscience,,
44485,Lisa Becker,Woman,White,Neuroscience,,
44486,Lisa Becker,Woman,White,Neuroscience,,
44487,Lisa Becker,Woman,White,Neuroscience,,
44488,Lisa Becker,Woman,White,Neuroscience,,
44489,Lisa Becker,Woman,White,Neuroscience,,
44490,Lisa Becker,Woman,White,Data Science,,
44491,Lisa Becker,Woman,White,Data Science,,
44492,Lisa Becker,Woman,White,Data Science,,
44493,Lisa Becker,Woman,White,Data Science,,
44494,Lisa Becker,Woman,White,Data Science,,
44495,Lisa Becker,Woman,White,Data Science,,
44496,Lisa Becker,Woman,White,Data Science,,
44497,Lisa Becker,Woman,White,Data Science,,
44498,Lisa Becker,Woman,White,Data Science,,
44499,Lisa Becker,Woman,White,Data Science,,
44500,Lisa Becker,Woman,White,Economics,,
44501,Lisa Becker,Woman,White,Economics,,
44502,Lisa Becker,Woman,White,Economics,,
44503,Lisa Becker,Woman,White,Economics,,
44504,Lisa Becker,Woman,White,Economics,,
44505,Lisa Becker,Woman,White,Economics,,
44506,Lisa Becker,Woman,White,Economics,,
44507,Lisa Becker,Woman,White,Economics,,
44508,Lisa Becker,Woman,White,Economics,,
44509,Lisa Becker,Woman,White,Economics,,
44510,Lisa Becker,Woman,White,Gender Studies,,
44511,Lisa Becker,Woman,White,Gender Studies,,
44512,Lisa Becker,Woman,White,Gender Studies,,
44513,Lisa Becker,Woman,White,Gender Studies,,
44514,Lisa Becker,Woman,White,Gender Studies,,
44515,Lisa Becker,Woman,White,Gender Studies,,
44516,Lisa Becker,Woman,White,Gender Studies,,
44517,Lisa Becker,Woman,White,Gender Studies,,
44518,Lisa Becker,Woman,White,Gender Studies,,
44519,Lisa Becker,Woman,White,Gender Studies,,
44520,Lisa Becker,Woman,White,Black Studies,,
44521,Lisa Becker,Woman,White,Black Studies,,
44522,Lisa Becker,Woman,White,Black Studies,,
44523,Lisa Becker,Woman,White,Black Studies,,
44524,Lisa Becker,Woman,White,Black Studies,,
44525,Lisa Becker,Woman,White,Black Studies,,
44526,Lisa Becker,Woman,White,Black Studies,,
44527,Lisa Becker,Woman,White,Black Studies,,
44528,Lisa Becker,Woman,White,Black Studies,,
44529,Lisa Becker,Woman,White,Black Studies,,
44530,Lisa Becker,Woman,White,None-Control,,
44531,Lisa Becker,Woman,White,None-Control,,
44532,Lisa Becker,Woman,White,None-Control,,
44533,Lisa Becker,Woman,White,None-Control,,
44534,Lisa Becker,Woman,White,None-Control,,
44535,Lisa Becker,Woman,White,None-Control,,
44536,Lisa Becker,Woman,White,None-Control,,
44537,Lisa Becker,Woman,White,None-Control,,
44538,Lisa Becker,Woman,White,None-Control,,
44539,Lisa Becker,Woman,White,None-Control,,
44540,Lisa Walsh,Woman,White,Business,,
44541,Lisa Walsh,Woman,White,Business,,
44542,Lisa Walsh,Woman,White,Business,,
44543,Lisa Walsh,Woman,White,Business,,
44544,Lisa Walsh,Woman,White,Business,,
44545,Lisa Walsh,Woman,White,Business,,
44546,Lisa Walsh,Woman,White,Business,,
44547,Lisa Walsh,Woman,White,Business,,
44548,Lisa Walsh,Woman,White,Business,,
44549,Lisa Walsh,Woman,White,Business,,
44550,Lisa Walsh,Woman,White,History,,
44551,Lisa Walsh,Woman,White,History,,
44552,Lisa Walsh,Woman,White,History,,
44553,Lisa Walsh,Woman,White,History,,
44554,Lisa Walsh,Woman,White,History,,
44555,Lisa Walsh,Woman,White,History,,
44556,Lisa Walsh,Woman,White,History,,
44557,Lisa Walsh,Woman,White,History,,
44558,Lisa Walsh,Woman,White,History,,
44559,Lisa Walsh,Woman,White,History,,
44560,Lisa Walsh,Woman,White,Electrical Engineering,,
44561,Lisa Walsh,Woman,White,Electrical Engineering,,
44562,Lisa Walsh,Woman,White,Electrical Engineering,,
44563,Lisa Walsh,Woman,White,Electrical Engineering,,
44564,Lisa Walsh,Woman,White,Electrical Engineering,,
44565,Lisa Walsh,Woman,White,Electrical Engineering,,
44566,Lisa Walsh,Woman,White,Electrical Engineering,,
44567,Lisa Walsh,Woman,White,Electrical Engineering,,
44568,Lisa Walsh,Woman,White,Electrical Engineering,,
44569,Lisa Walsh,Woman,White,Electrical Engineering,,
44570,Lisa Walsh,Woman,White,Biology,,
44571,Lisa Walsh,Woman,White,Biology,,
44572,Lisa Walsh,Woman,White,Biology,,
44573,Lisa Walsh,Woman,White,Biology,,
44574,Lisa Walsh,Woman,White,Biology,,
44575,Lisa Walsh,Woman,White,Biology,,
44576,Lisa Walsh,Woman,White,Biology,,
44577,Lisa Walsh,Woman,White,Biology,,
44578,Lisa Walsh,Woman,White,Biology,,
44579,Lisa Walsh,Woman,White,Biology,,
44580,Lisa Walsh,Woman,White,Psychology,,
44581,Lisa Walsh,Woman,White,Psychology,,
44582,Lisa Walsh,Woman,White,Psychology,,
44583,Lisa Walsh,Woman,White,Psychology,,
44584,Lisa Walsh,Woman,White,Psychology,,
44585,Lisa Walsh,Woman,White,Psychology,,
44586,Lisa Walsh,Woman,White,Psychology,,
44587,Lisa Walsh,Woman,White,Psychology,,
44588,Lisa Walsh,Woman,White,Psychology,,
44589,Lisa Walsh,Woman,White,Psychology,,
44590,Lisa Walsh,Woman,White,Communication,,
44591,Lisa Walsh,Woman,White,Communication,,
44592,Lisa Walsh,Woman,White,Communication,,
44593,Lisa Walsh,Woman,White,Communication,,
44594,Lisa Walsh,Woman,White,Communication,,
44595,Lisa Walsh,Woman,White,Communication,,
44596,Lisa Walsh,Woman,White,Communication,,
44597,Lisa Walsh,Woman,White,Communication,,
44598,Lisa Walsh,Woman,White,Communication,,
44599,Lisa Walsh,Woman,White,Communication,,
44600,Lisa Walsh,Woman,White,Visual Arts,,
44601,Lisa Walsh,Woman,White,Visual Arts,,
44602,Lisa Walsh,Woman,White,Visual Arts,,
44603,Lisa Walsh,Woman,White,Visual Arts,,
44604,Lisa Walsh,Woman,White,Visual Arts,,
44605,Lisa Walsh,Woman,White,Visual Arts,,
44606,Lisa Walsh,Woman,White,Visual Arts,,
44607,Lisa Walsh,Woman,White,Visual Arts,,
44608,Lisa Walsh,Woman,White,Visual Arts,,
44609,Lisa Walsh,Woman,White,Visual Arts,,
44610,Lisa Walsh,Woman,White,Computer Science,,
44611,Lisa Walsh,Woman,White,Computer Science,,
44612,Lisa Walsh,Woman,White,Computer Science,,
44613,Lisa Walsh,Woman,White,Computer Science,,
44614,Lisa Walsh,Woman,White,Computer Science,,
44615,Lisa Walsh,Woman,White,Computer Science,,
44616,Lisa Walsh,Woman,White,Computer Science,,
44617,Lisa Walsh,Woman,White,Computer Science,,
44618,Lisa Walsh,Woman,White,Computer Science,,
44619,Lisa Walsh,Woman,White,Computer Science,,
44620,Lisa Walsh,Woman,White,Education,,
44621,Lisa Walsh,Woman,White,Education,,
44622,Lisa Walsh,Woman,White,Education,,
44623,Lisa Walsh,Woman,White,Education,,
44624,Lisa Walsh,Woman,White,Education,,
44625,Lisa Walsh,Woman,White,Education,,
44626,Lisa Walsh,Woman,White,Education,,
44627,Lisa Walsh,Woman,White,Education,,
44628,Lisa Walsh,Woman,White,Education,,
44629,Lisa Walsh,Woman,White,Education,,
44630,Lisa Walsh,Woman,White,Philosophy,,
44631,Lisa Walsh,Woman,White,Philosophy,,
44632,Lisa Walsh,Woman,White,Philosophy,,
44633,Lisa Walsh,Woman,White,Philosophy,,
44634,Lisa Walsh,Woman,White,Philosophy,,
44635,Lisa Walsh,Woman,White,Philosophy,,
44636,Lisa Walsh,Woman,White,Philosophy,,
44637,Lisa Walsh,Woman,White,Philosophy,,
44638,Lisa Walsh,Woman,White,Philosophy,,
44639,Lisa Walsh,Woman,White,Philosophy,,
44640,Lisa Walsh,Woman,White,Literature,,
44641,Lisa Walsh,Woman,White,Literature,,
44642,Lisa Walsh,Woman,White,Literature,,
44643,Lisa Walsh,Woman,White,Literature,,
44644,Lisa Walsh,Woman,White,Literature,,
44645,Lisa Walsh,Woman,White,Literature,,
44646,Lisa Walsh,Woman,White,Literature,,
44647,Lisa Walsh,Woman,White,Literature,,
44648,Lisa Walsh,Woman,White,Literature,,
44649,Lisa Walsh,Woman,White,Literature,,
44650,Lisa Walsh,Woman,White,Neuroscience,,
44651,Lisa Walsh,Woman,White,Neuroscience,,
44652,Lisa Walsh,Woman,White,Neuroscience,,
44653,Lisa Walsh,Woman,White,Neuroscience,,
44654,Lisa Walsh,Woman,White,Neuroscience,,
44655,Lisa Walsh,Woman,White,Neuroscience,,
44656,Lisa Walsh,Woman,White,Neuroscience,,
44657,Lisa Walsh,Woman,White,Neuroscience,,
44658,Lisa Walsh,Woman,White,Neuroscience,,
44659,Lisa Walsh,Woman,White,Neuroscience,,
44660,Lisa Walsh,Woman,White,Data Science,,
44661,Lisa Walsh,Woman,White,Data Science,,
44662,Lisa Walsh,Woman,White,Data Science,,
44663,Lisa Walsh,Woman,White,Data Science,,
44664,Lisa Walsh,Woman,White,Data Science,,
44665,Lisa Walsh,Woman,White,Data Science,,
44666,Lisa Walsh,Woman,White,Data Science,,
44667,Lisa Walsh,Woman,White,Data Science,,
44668,Lisa Walsh,Woman,White,Data Science,,
44669,Lisa Walsh,Woman,White,Data Science,,
44670,Lisa Walsh,Woman,White,Economics,,
44671,Lisa Walsh,Woman,White,Economics,,
44672,Lisa Walsh,Woman,White,Economics,,
44673,Lisa Walsh,Woman,White,Economics,,
44674,Lisa Walsh,Woman,White,Economics,,
44675,Lisa Walsh,Woman,White,Economics,,
44676,Lisa Walsh,Woman,White,Economics,,
44677,Lisa Walsh,Woman,White,Economics,,
44678,Lisa Walsh,Woman,White,Economics,,
44679,Lisa Walsh,Woman,White,Economics,,
44680,Lisa Walsh,Woman,White,Gender Studies,,
44681,Lisa Walsh,Woman,White,Gender Studies,,
44682,Lisa Walsh,Woman,White,Gender Studies,,
44683,Lisa Walsh,Woman,White,Gender Studies,,
44684,Lisa Walsh,Woman,White,Gender Studies,,
44685,Lisa Walsh,Woman,White,Gender Studies,,
44686,Lisa Walsh,Woman,White,Gender Studies,,
44687,Lisa Walsh,Woman,White,Gender Studies,,
44688,Lisa Walsh,Woman,White,Gender Studies,,
44689,Lisa Walsh,Woman,White,Gender Studies,,
44690,Lisa Walsh,Woman,White,Black Studies,,
44691,Lisa Walsh,Woman,White,Black Studies,,
44692,Lisa Walsh,Woman,White,Black Studies,,
44693,Lisa Walsh,Woman,White,Black Studies,,
44694,Lisa Walsh,Woman,White,Black Studies,,
44695,Lisa Walsh,Woman,White,Black Studies,,
44696,Lisa Walsh,Woman,White,Black Studies,,
44697,Lisa Walsh,Woman,White,Black Studies,,
44698,Lisa Walsh,Woman,White,Black Studies,,
44699,Lisa Walsh,Woman,White,Black Studies,,
44700,Lisa Walsh,Woman,White,None-Control,,
44701,Lisa Walsh,Woman,White,None-Control,,
44702,Lisa Walsh,Woman,White,None-Control,,
44703,Lisa Walsh,Woman,White,None-Control,,
44704,Lisa Walsh,Woman,White,None-Control,,
44705,Lisa Walsh,Woman,White,None-Control,,
44706,Lisa Walsh,Woman,White,None-Control,,
44707,Lisa Walsh,Woman,White,None-Control,,
44708,Lisa Walsh,Woman,White,None-Control,,
44709,Lisa Walsh,Woman,White,None-Control,,
44710,Lisa McGrath,Woman,White,Business,,
44711,Lisa McGrath,Woman,White,Business,,
44712,Lisa McGrath,Woman,White,Business,,
44713,Lisa McGrath,Woman,White,Business,,
44714,Lisa McGrath,Woman,White,Business,,
44715,Lisa McGrath,Woman,White,Business,,
44716,Lisa McGrath,Woman,White,Business,,
44717,Lisa McGrath,Woman,White,Business,,
44718,Lisa McGrath,Woman,White,Business,,
44719,Lisa McGrath,Woman,White,Business,,
44720,Lisa McGrath,Woman,White,History,,
44721,Lisa McGrath,Woman,White,History,,
44722,Lisa McGrath,Woman,White,History,,
44723,Lisa McGrath,Woman,White,History,,
44724,Lisa McGrath,Woman,White,History,,
44725,Lisa McGrath,Woman,White,History,,
44726,Lisa McGrath,Woman,White,History,,
44727,Lisa McGrath,Woman,White,History,,
44728,Lisa McGrath,Woman,White,History,,
44729,Lisa McGrath,Woman,White,History,,
44730,Lisa McGrath,Woman,White,Electrical Engineering,,
44731,Lisa McGrath,Woman,White,Electrical Engineering,,
44732,Lisa McGrath,Woman,White,Electrical Engineering,,
44733,Lisa McGrath,Woman,White,Electrical Engineering,,
44734,Lisa McGrath,Woman,White,Electrical Engineering,,
44735,Lisa McGrath,Woman,White,Electrical Engineering,,
44736,Lisa McGrath,Woman,White,Electrical Engineering,,
44737,Lisa McGrath,Woman,White,Electrical Engineering,,
44738,Lisa McGrath,Woman,White,Electrical Engineering,,
44739,Lisa McGrath,Woman,White,Electrical Engineering,,
44740,Lisa McGrath,Woman,White,Biology,,
44741,Lisa McGrath,Woman,White,Biology,,
44742,Lisa McGrath,Woman,White,Biology,,
44743,Lisa McGrath,Woman,White,Biology,,
44744,Lisa McGrath,Woman,White,Biology,,
44745,Lisa McGrath,Woman,White,Biology,,
44746,Lisa McGrath,Woman,White,Biology,,
44747,Lisa McGrath,Woman,White,Biology,,
44748,Lisa McGrath,Woman,White,Biology,,
44749,Lisa McGrath,Woman,White,Biology,,
44750,Lisa McGrath,Woman,White,Psychology,,
44751,Lisa McGrath,Woman,White,Psychology,,
44752,Lisa McGrath,Woman,White,Psychology,,
44753,Lisa McGrath,Woman,White,Psychology,,
44754,Lisa McGrath,Woman,White,Psychology,,
44755,Lisa McGrath,Woman,White,Psychology,,
44756,Lisa McGrath,Woman,White,Psychology,,
44757,Lisa McGrath,Woman,White,Psychology,,
44758,Lisa McGrath,Woman,White,Psychology,,
44759,Lisa McGrath,Woman,White,Psychology,,
44760,Lisa McGrath,Woman,White,Communication,,
44761,Lisa McGrath,Woman,White,Communication,,
44762,Lisa McGrath,Woman,White,Communication,,
44763,Lisa McGrath,Woman,White,Communication,,
44764,Lisa McGrath,Woman,White,Communication,,
44765,Lisa McGrath,Woman,White,Communication,,
44766,Lisa McGrath,Woman,White,Communication,,
44767,Lisa McGrath,Woman,White,Communication,,
44768,Lisa McGrath,Woman,White,Communication,,
44769,Lisa McGrath,Woman,White,Communication,,
44770,Lisa McGrath,Woman,White,Visual Arts,,
44771,Lisa McGrath,Woman,White,Visual Arts,,
44772,Lisa McGrath,Woman,White,Visual Arts,,
44773,Lisa McGrath,Woman,White,Visual Arts,,
44774,Lisa McGrath,Woman,White,Visual Arts,,
44775,Lisa McGrath,Woman,White,Visual Arts,,
44776,Lisa McGrath,Woman,White,Visual Arts,,
44777,Lisa McGrath,Woman,White,Visual Arts,,
44778,Lisa McGrath,Woman,White,Visual Arts,,
44779,Lisa McGrath,Woman,White,Visual Arts,,
44780,Lisa McGrath,Woman,White,Computer Science,,
44781,Lisa McGrath,Woman,White,Computer Science,,
44782,Lisa McGrath,Woman,White,Computer Science,,
44783,Lisa McGrath,Woman,White,Computer Science,,
44784,Lisa McGrath,Woman,White,Computer Science,,
44785,Lisa McGrath,Woman,White,Computer Science,,
44786,Lisa McGrath,Woman,White,Computer Science,,
44787,Lisa McGrath,Woman,White,Computer Science,,
44788,Lisa McGrath,Woman,White,Computer Science,,
44789,Lisa McGrath,Woman,White,Computer Science,,
44790,Lisa McGrath,Woman,White,Education,,
44791,Lisa McGrath,Woman,White,Education,,
44792,Lisa McGrath,Woman,White,Education,,
44793,Lisa McGrath,Woman,White,Education,,
44794,Lisa McGrath,Woman,White,Education,,
44795,Lisa McGrath,Woman,White,Education,,
44796,Lisa McGrath,Woman,White,Education,,
44797,Lisa McGrath,Woman,White,Education,,
44798,Lisa McGrath,Woman,White,Education,,
44799,Lisa McGrath,Woman,White,Education,,
44800,Lisa McGrath,Woman,White,Philosophy,,
44801,Lisa McGrath,Woman,White,Philosophy,,
44802,Lisa McGrath,Woman,White,Philosophy,,
44803,Lisa McGrath,Woman,White,Philosophy,,
44804,Lisa McGrath,Woman,White,Philosophy,,
44805,Lisa McGrath,Woman,White,Philosophy,,
44806,Lisa McGrath,Woman,White,Philosophy,,
44807,Lisa McGrath,Woman,White,Philosophy,,
44808,Lisa McGrath,Woman,White,Philosophy,,
44809,Lisa McGrath,Woman,White,Philosophy,,
44810,Lisa McGrath,Woman,White,Literature,,
44811,Lisa McGrath,Woman,White,Literature,,
44812,Lisa McGrath,Woman,White,Literature,,
44813,Lisa McGrath,Woman,White,Literature,,
44814,Lisa McGrath,Woman,White,Literature,,
44815,Lisa McGrath,Woman,White,Literature,,
44816,Lisa McGrath,Woman,White,Literature,,
44817,Lisa McGrath,Woman,White,Literature,,
44818,Lisa McGrath,Woman,White,Literature,,
44819,Lisa McGrath,Woman,White,Literature,,
